player_id,player,player_role,key_cricinfo
50758325,B Geeves,Bowler,5472.0
508a1ea7,SE Marsh,Batter,6683.0
509a7ca1,MD Gunathilaka,Batter,345821.0
50a92895,KY Ottley,Batter,416190.0
50c6bc2b,LS Livingstone,All-Rounder,403902.0
51080a1f,JF Kloppenburg,Bowler,24901.0
513158ed,AM Samad,Batter,23826.0
5147ad5b,Aman Ali,Unclassified,319613.0
51a36d3e,GH Worker,Batter,277911.0
51a3c5ef,MJ McClenaghan,Bowler,319439.0
51de2a80,DJ Cullen,Unclassified,4882.0
51e1ed69,SG Borthwick,Unclassified,310519.0
5208c0a1,DI Allan,Batter,472153.0
525c3f54,AR Adams,Bowler,36192.0
526e006d,Jay Odedra,Bowler,1136106.0
527b2c2d,Skhawat Ali,Batter,208252.0
527c2dab,C Floyd,Unclassified,1200616.0
5284c884,Mahbubul Alam,Unclassified,56032.0
52980a48,TN de Grooth,Batter,25022.0
529eb9e0,OC McCoy,Unclassified,906783.0
52c952d9,T Sangha,Unclassified,1170471.0
52e8dd6b,Zaheer Maqsood,Unclassified,43776.0
52f96571,RJ Trott,Bowler,267454.0
53597be1,BRM Taylor,Batter,55814.0
537021f5,JT Brassell,Bowler,1310415.0
53bc7b84,Aftab Ahmed,Batter,56266.0
53fa62a2,Fahad Alhashmi,Bowler,220521.0
53fe6ee4,DS Lehmann,All-Rounder,6285.0
540ffb25,BL Kotze,Unclassified,24807.0
5426de63,HB Shipley,Bowler,962831.0
54279e23,Alok Kapali,Batter,56251.0
543b4a1f,R Telemachus,Unclassified,47539.0
543d3e69,KAD Hurdle,Bowler,23685.0
5441db8c,Aizaz Cheema,Bowler,39821.0
54501715,Badal Singh,Unclassified,279710.0
5471024e,JM Davison,All-Rounder,23852.0
54725e8b,IH Romaine,Batter,23725.0
548d4188,KS Airee,Unclassified,1072482.0
549aefcd,BJ Diamanti,Unclassified,36950.0
5500c675,PC Connell,Bowler,303349.0
552b228c,Anshuman Rath,All-Rounder,452472.0
5531248e,MDK Perera,Bowler,49920.0
556302a7,SM Ervine,All-Rounder,55414.0
5574750c,JC Archer,Bowler,669855.0
55f33b32,JL Ontong,Batter,46681.0
5661ef90,A Sharma,Batter,1294141.0
5673a3fc,NL McCullum,Batter,37749.0
5680f1ad,CO Obuya,All-Rounder,24752.0
568e5a4a,AR Cusack,Bowler,293983.0
56ab442f,NM Coulter-Nile,Bowler,261354.0
56c205b7,PJ Forrest,Batter,232285.0
571e1d2a,Shayan Jahangir,Batter,647771.0
571f11e4,Tanveer Ahmed,Unclassified,919549.0
5748e866,TD Paine,Batter,7252.0
5791b840,Yasir Ali Chowdhury,Batter,629059.0
579f2447,Surya Tamang,Unclassified,1161018.0
57bd3ecc,Hammad Azam,Unclassified,384518.0
57ee1fde,YS Chahal,Bowler,430246.0
57efa3be,SB Styris,All-Rounder,38407.0
58043739,TT Bresnan,Unclassified,9310.0
582e9baa,CZ Harris,Batter,37232.0
58431ca0,MADI Hemantha,Unclassified,721041.0
585dda5d,KNA Bandara,Unclassified,958691.0
58c2fac4,A Athanaze,Batter,1078692.0
5935d694,Rishad Hossain,Unclassified,1139523.0
59559bc2,J Overton,Unclassified,510530.0
59792462,KM Jarvis,Bowler,332996.0
599ce28e,Ansh Tandon,Batter,1058990.0
59cc6b79,SJ Massiah,Batter,25883.0
59ddd811,NE Bonner,Batter,314650.0
59ea70a4,HT Tector,Batter,961407.0
59f509ed,G Goudie,Unclassified,25476.0
5a22d91c,EMDY Munaweera,Batter,304735.0
5a37ec26,MS Panesar,Unclassified,18655.0
5a4c12ab,Sohag Gazi,Bowler,444135.0
5a6bb1c7,Fayyaz Ahmed,Unclassified,40170.0
5a7405f1,Usman Salahuddin,Batter,260519.0
5abdfd23,HS Modi,Batter,24701.0
5ac8f17b,GJ Batty,Unclassified,9042.0
5ad8c974,I Kaia,Batter,465327.0
5af592d2,G Snyman,Unclassified,24827.0
5af743d0,Sohail Khan,Bowler,317252.0
5af87ad6,M Dillon,Bowler,51651.0
5b16a806,A Dananjaya,Bowler,574178.0
5b1d6583,AK Sah,Batter,1058510.0
5b8c830e,KH Pandya,Unclassified,471342.0
5b8fffb4,GD Drummond,Unclassified,295644.0
5bb1a1c4,I Sharma,Bowler,236779.0
5bb5a915,M Morkel,Bowler,46538.0
5bbabe59,TL Chatara,Bowler,425639.0
5bd3bb5d,PJ Ingram,Batter,38952.0
5bdcdb72,TM Dilshan,Batter,48472.0
5be810ba,MD Dai,All-Rounder,25051.0
5c124657,Irfan Ahmed,Batter,208253.0
5c5a8c1f,CKB Kulasekara,Unclassified,49477.0
5c756df3,Abul Hasan,Unclassified,373439.0
5cb078d6,HK Badani,Batter,26802.0
5d096f3d,RR Powar,Unclassified,32391.0
5d1e7582,BKG Mendis,Batter,629074.0
5d38476c,Saqib Zulfiqar,Batter,526481.0
5d68fe4f,Fahad Nawaz,Unclassified,1126002.0
5d836a72,Abid Ali,Batter,39950.0
5d9a1a73,R Sharma,Bowler,272994.0
5dbdecf1,Khaled Ahmed,Bowler,927619.0
5dc19220,GM Strydom,Batter,55782.0
5e5eab39,Nazmul Hossain,Bowler,56056.0
5eb51b97,V Sukumaran,Batter,1256189.0
5ec41cd7,Jasdeep Singh,Unclassified,772471.0
5ee47383,DB Kotze,Batter,24841.0
5eea345c,Khalid Latif,Batter,41046.0
5eef2118,MVT Fernando,Unclassified,465783.0
5f26f677,BM Duckett,Batter,521637.0
5f5ca1a7,Tanwir Afzal,Unclassified,260036.0
5f5e0c8c,ML Udawatte,Batter,50802.0
5f75a7c5,PARP Perera,Batter,653033.0
5fa06777,IK Pathan,Bowler,32685.0
5faa30f7,Amir Hayat,Bowler,1126253.0
5fbd0632,SA Wijeratne,Batter,300624.0
5fbe14fc,Imrul Kayes,Batter,280734.0
5fef85ee,R Mutumbami,Batter,235516.0
6020a3c6,KU Carty,Batter,820677.0
60606200,Muzahir Raza,Unclassified,1167806.0
608e1581,Hannan Sarkar,Batter,55915.0
60beb01b,WW Hinds,Batter,52057.0
60dd8960,Kabir Ali,Bowler,8476.0
611c06dd,MA Vermeulen,Batter,55822.0
6176f240,Chirag Suri,Batter,534734.0
61928851,Utkarsh Srivastava,Batter,1415052.0
619aa81f,W Jaffer,Batter,29646.0
61dab16a,CL Hooper,Batter,52066.0
61f05b05,Fawad Alam,Batter,40250.0
61fb296e,TL Chivanga,Unclassified,1059122.0
6232e1ed,GJ McCarter,Unclassified,348037.0
62decd8e,AC Dawson,Unclassified,44682.0
62e203d4,Junaid Siddique,Batter,55946.0
63249474,O Davidson,Unclassified,1278259.0
634a7b21,BN Cooper,Batter,470699.0
637b6fbd,AG Puttick,Batter,46797.0
63bff7f9,SM Harwood,Unclassified,5605.0
641ac5ff,IS Sodhi,Unclassified,559066.0
64775749,RP Meredith,Unclassified,961713.0
64839cb3,M Pathirana,Bowler,1194795.0
64a4c383,S Sriram,Unclassified,34118.0
64c34cd0,Shoaib Malik,All-Rounder,42657.0
64d43928,Sohail Tanvir,Unclassified,43265.0
64fb6b15,A Bohara,Unclassified,1058508.0
650d5e49,R Powell,Batter,820351.0
65122d56,K Christie,Unclassified,1063728.0
656202a7,DA Marillier,Batter,55578.0
6575e3bc,Nazmul Islam,Unclassified,446810.0
6581d753,JM Kemp,Batter,45797.0
65a05fe6,HP Rinke,Batter,55737.0
65b6943c,L Wood,Unclassified,573170.0
66b30f71,AB Dinda,Unclassified,227712.0
66cf56a5,A Mithun,Unclassified,310958.0
6705008a,H Durham,Unclassified,23713.0
671398e3,DK Butler,Unclassified,51292.0
6752c57b,Jahurul Islam,Batter,55944.0
6766ca00,M Shumba,Batter,951781.0
67875075,RH Scholte,Unclassified,24945.0
67af6f81,RW Price,Unclassified,55698.0
67b9536c,SR Hain,Batter,555850.0
6821ac10,JJ van der Wath,Batter,47693.0
6834d1f2,B Stanlake,Unclassified,533042.0
6843a783,Shan Masood,Batter,233901.0
684a56df,RR Beaton,Unclassified,498440.0
684d21d7,M Bhanuka,Batter,629075.0
688b2d58,Ehsanul Haque,Bowler,55880.0
68c3f79d,LN Onyango,All-Rounder,24711.0
68c56d09,KA Jamieson,Unclassified,625960.0
68ddabdb,Mohammad Sami,Bowler,41324.0
69362253,RN Lewis,Unclassified,52343.0
69762509,DR Martyn,Batter,6513.0
69c994e4,SHA Rance,Unclassified,395057.0
69d03465,AT Carey,Batter,326434.0
6a0537aa,N Boje,Batter,44091.0
6a26221c,AK Markram,Batter,600498.0
6a52f5d3,GJ Whittall,Bowler,55848.0
6a685375,JB Reva,Bowler,332978.0
6a71ba3a,M Levitt,Batter,1071504.0
6a7239a7,ES Szwarczynski,Batter,214696.0
6ad2d5f7,LN Rajbanshi,Bowler,913853.0
6adf9347,Iftikhar Anjum,Bowler,40591.0
6ae9c751,JJ Celestine,Batter,216811.0
6b062b4b,CA Reid,Unclassified,25872.0
6b0c3a20,AJ Hall,Bowler,45396.0
6b0db726,J Andrew,Unclassified,1394273.0
6b19d823,A Mishra,Bowler,31107.0
6b4593ee,L Siaka,Batter,440990.0
6b46ce43,EJB Miles,Unclassified,526468.0
6b64e7a3,J Mulder,Unclassified,1005369.0
6b71e6cf,KC Sangakkara,Batter,50710.0
6b75c2b1,NR Kirton,Batter,820685.0
6b8eb6e5,S Sreesanth,Bowler,34274.0
6b9eb501,OEG Baartman,Bowler,535353.0
6c1beb66,MHW Papps,Batter,38111.0
6c6591ab,PP Ojha,Unclassified,32130.0
6c6aca89,TS Roland-Jones,Unclassified,370535.0
6c75310b,J Lewis,Bowler,16281.0
6c79c098,DA Payne,Unclassified,362710.0
6c882e9a,PBB Rajapaksa,Batter,342619.0
6cc006ef,RAP Nissanka,Bowler,49769.0
6cd0b2d8,DL Blake,Unclassified,25881.0
6d25efd7,E Katchay,Unclassified,52300.0
6d60ece6,Aijaz Ali,Unclassified,25661.0
6d8356ee,Qaiser Ali,Batter,216920.0
6dd8b88c,Usama Mir,Bowler,647667.0
6df8d190,SE Findlay,Batter,51865.0
6e161a33,JNK Shannon,Unclassified,303437.0
6e1b1ec0,MP Vaughan,Batter,22182.0
6e3f5a5c,R Ngarava,Bowler,806241.0
6eb146d2,Gurkeerat Singh,Batter,537124.0
6ed3d5ac,DO Obuya,Batter,24760.0
6eea0b32,Nasir Hossain,Batter,300618.0
6ef13460,A Balbirnie,Batter,303423.0
6f02fe2a,Waseem Muhammad,Batter,1241277.0
6f4d314b,LJ Burger,Batter,24837.0
6fb21086,Zahid Shah,Bowler,43735.0
6fd0c8e1,JD Campbell,Batter,348026.0
70456281,Ehsan Nawaz,Bowler,718553.0
70542bef,HJH Marshall,Batter,37696.0
7081491e,AA Obanda,Batter,291844.0
709b0bac,SS Tiwary,Batter,35390.0
70ced7f2,Mohammad Aadil Alam,Bowler,1212481.0
70d205c9,AT Rayudu,Batter,33141.0
70d57519,AAP Atkinson,Unclassified,1039481.0
70f2f922,TF van Woerkom,Unclassified,547760.0
710dd98c,MN van Wyk,Batter,47711.0
711249d1,Shamim Hossain,Unclassified,1161044.0
7147f314,Sabbir Rahman,Batter,373538.0
714af18b,KJ Harding,Unclassified,906755.0
7157a72f,PJC Hoffmann,Unclassified,25432.0
717e803a,TCB Fernando,Unclassified,48844.0
719a2bb5,K Kamyuka,Bowler,26135.0
72253b87,Kaleemullah,Bowler,1077307.0
7239b60d,CAH Stevenson,Bowler,953793.0
725529bc,SC Ganguly,Batter,28779.0
72861603,GC Smith,Batter,47270.0
72b245dd,Anamul Haque,Batter,380354.0
72e361fe,N Davin,Batter,595790.0
72e60730,A Vala,All-Rounder,25056.0
732c038e,KIC Asalanka,Batter,784367.0
736123bb,DN Wellalage,Bowler,1152427.0
73ad96ed,DJ Hooda,All-Rounder,497121.0
73c18486,KR Mayers,Batter,348056.0
73e749e1,LE Bosman,Batter,44098.0
740742ef,RG Sharma,Batter,34102.0
74234d66,JN Gillespie,Bowler,5392.0
7429c452,I Wardlaw,Bowler,509107.0
74487d79,J Edness,Batter,23759.0
744b6ab0,Joseph Angara,Unclassified,24689.0
749a1b3a,BP Nash,Batter,6950.0
74aab92e,LN Roche,Unclassified,596002.0
74bd2653,M van Schoor,Unclassified,24804.0
74d12124,JP Greaves,Batter,510823.0
74d92a39,AY Karim,Bowler,24699.0
74ef405a,MBS Jonkman,Bowler,245397.0
7516045a,WT Gavera,Unclassified,302850.0
75186c24,Kamran Shazad,Bowler,623104.0
75224f22,KMA Paul,Unclassified,677081.0
752f7486,Ishan Kishan,Batter,720471.0
753b5a2d,NN Odhiambo,Batter,238612.0
753c95b9,SS Pathirana,Unclassified,212756.0
755a77c6,GS Ballance,Batter,232438.0
7572bf45,EHSN Silva,Unclassified,50460.0
7595b47f,Shariz Ahmad,Bowler,1278252.0
759ac88f,MM Sharma,Bowler,537119.0
75de770f,T Taibu,Batter,55805.0
7662cf7a,Bilawal Bhatti,Unclassified,343305.0
770494eb,DAS Gunaratne,All-Rounder,360456.0
77079be1,D Mohammed,Bowler,52490.0
77191792,Mohammad Mithun,Batter,269237.0
773cec26,JN Mohammed,Batter,230549.0
77bf0483,Akeem Jordan,Unclassified,1161669.0
7805af0f,NM Carter,Batter,44493.0
782fb776,LV van Beek,Bowler,440522.0
7839bf3a,HS Baidwan,Bowler,355583.0
78bb68d4,Y Cariah,Unclassified,431902.0
78cb83f3,KOK Williams,Unclassified,450075.0
78dfe704,V Permaul,Bowler,274921.0
78eb4223,KAJ Roach,Bowler,230553.0
78f34e15,IE O'Brien,Unclassified,38108.0
78feb458,JN Hamilton,Unclassified,332937.0
79004151,Adeel Raja,Unclassified,24978.0
79025aaa,Hasibul Hossain,Unclassified,55909.0
790ac2b0,G Bajwa,Unclassified,1444101.0
7923a51d,Mohammad Naim,Batter,990081.0
7955eb15,RK Kleinveldt,Bowler,45949.0
795df06c,AS Hansra,Batter,418615.0
796e4140,Khurram Chohan,Bowler,41224.0
79aad751,PADLR Sandakan,Unclassified,429738.0
79b4839e,Ahmed Raza,Bowler,245490.0
79f5bc26,BG Lister,Bowler,1125536.0
7a32c1c1,ARI Umeed,Batter,470772.0
7a4819e1,MJ Fourie,Batter,245288.0
7a5f232a,JA Burns,Batter,326632.0
7a624752,IPP Batuwitarachchi,Batter,48321.0
7a653792,EP Thompson,Unclassified,38626.0
7a80ddf2,D Bishoo,Unclassified,341593.0
7a98bc7a,PA Browne,Batter,51437.0
7b1e20ea,ZS Ansari,Unclassified,349853.0
7b5c6c0b,CD Wallace,Batter,414971.0
7b953689,MP Kuhnemann,Unclassified,774219.0
7b9b9aef,Abdul Shakoor,Unclassified,585100.0
7ba54dc9,Jai Prakash Yadav,Batter,36054.0
7bbeac6d,GH O'Brien,Unclassified,247008.0
7be8a0ed,JW Dernbach,Unclassified,12461.0
7bf96684,OA Shah,Batter,20123.0
7c503806,J Botha,Batter,44149.0
7c63baa7,JP Bray,Batter,4433.0
7c681ee9,J Smits,Unclassified,24952.0
7c70083d,DR Brown,Batter,9254.0
7c7303eb,JD Nel,Unclassified,25481.0
7c7d63a2,AJ Tye,Bowler,459508.0
7c8f533d,JS Paris,Unclassified,501012.0
7ca5e05d,RS Bopara,All-Rounder,10582.0
7ca68967,NA Greenwood,Batter,1181708.0
7cb2d9d2,DM Dupavillon,Bowler,501907.0
7ccbb09f,Shahnawaz Dhani,Unclassified,1203995.0
7cd0a092,Haris Sohail,Batter,318788.0
7d21eb9b,GC Tonge,Unclassified,53153.0
7d32d965,RT Lyons,Unclassified,25475.0
7d415ea5,RT Ponting,Batter,7133.0
7d5af2ea,KC Brathwaite,Batter,348024.0
7d608e12,DM de Silva,Batter,465793.0
7d7ab238,MR Gillespie,Unclassified,37111.0
7dc35884,Shakib Al Hasan,All-Rounder,56143.0
7e38d2de,K Weeraratne,Batter,50860.0
7e758bb2,JL Louw,Unclassified,24808.0
7e9f1cde,Kushal Malla,Batter,1141934.0
7eae4418,Misbah-ul-Haq,Batter,41378.0
7eb36269,M van Lingen,Batter,833777.0
7ecb9a14,Aamir Kaleem,Bowler,455463.0
7ed9fd56,WU Tharanga,Batter,50747.0
7ee2ce62,VS Solanki,Batter,20286.0
7f048519,DJ Willey,All-Rounder,308251.0
7f148ce7,AM McCarthy,Batter,230556.0
7f3ad1ed,SR Thompson,Batter,414821.0
7f82b4fb,HK Olonga,Unclassified,55675.0
7f87204d,SP Terry,Unclassified,467420.0
7f8ecc51,AM Phangiso,Bowler,46942.0
7fa12533,MS Chapman,Batter,438563.0
7fa2ab1f,RML Taylor,Unclassified,353431.0
7fa6bd8e,RR Patel,Batter,267455.0
7fb32e5b,KD Mills,Bowler,37740.0
7fca84b7,BA King,Batter,670035.0
7fe5deb8,DT Hondo,Unclassified,55509.0
7ff3fcaa,Mohammad Rafique,Batter,55973.0
7ffe4817,C Tear,Batter,1266476.0
8012d0b8,CAK Rajitha,Unclassified,499594.0
803dbf1d,A Dutt,Unclassified,1195672.0
808f425a,JP Faulkner,All-Rounder,270484.0
80ad39ac,Hasan Mahmud,Bowler,926629.0
80ec5dfd,AM Blignaut,Batter,55259.0
80fe764d,Tanzid Hasan,Batter,990023.0
81049310,J Yadav,Bowler,447587.0
811425b1,Adnan Mufti,Batter,281653.0
81147b00,Rizwan Ahmed,Unclassified,42430.0
817c1746,Elias Sunny,Bowler,55883.0
8187519b,GM Hamilton,Batter,14020.0
818e8bf2,ID Blackwell,Batter,9117.0
81a0e294,SA Engelbrecht,Batter,315035.0
81c08fa3,Umran Malik,Bowler,1246528.0
81c36ee9,M Jansen,All-Rounder,696401.0
82294960,P Sarraf,Batter,1072485.0
82342b13,B Bhandari,Batter,437005.0
82c528b2,AA Mulla,Batter,23899.0
82c78845,Khurram Manzoor,Batter,41140.0
82e81007,Hamza Tariq,Unclassified,414397.0
8305580c,MA Carberry,Batter,10656.0
8319b9ea,CB Wishart,Batter,55854.0
8361e524,SSB Magala,Bowler,379776.0
83904270,DBL Powell,Bowler,52790.0
8399a7af,R Dhakal,Unclassified,1111123.0
83c3e8e3,SH Johnson,Unclassified,1123718.0
83d17bbc,MW Forde,Bowler,1209190.0
84212ffb,J Liyanage,Batter,681681.0
84826f48,NJ O'Brien,Batter,24289.0
84dc72db,Junaid Siddique,Bowler,1203754.0
856a5e81,M Karg,Batter,24794.0
858b6611,WS Jayantha,Batter,49347.0
8596fe80,Mohammad Hasnain,Unclassified,1158100.0
85ad2217,DS Smith,Batter,52962.0
85afed77,G Chapple,Unclassified,10712.0
85b3fab2,T Stubbs,Batter,595978.0
85caa37f,RR Ramdass,Batter,52913.0
85d8110a,KJ Coetzer,Batter,25446.0
85e0cf10,M Prasidh Krishna,Bowler,917159.0
85ec8e33,SS Iyer,Batter,642519.0
8629178f,MM English,Batter,470900.0
86421172,GA Lamb,Batter,55562.0
864c199e,AC Voges,Batter,8119.0
8692a3f1,OAC Banks,Bowler,51258.0
86b4bf88,MJ Swepson,Unclassified,590326.0
86cd782f,Mehrab Hossain jnr,Batter,56031.0
86d38202,SR Waters,Batter,352894.0
86dc8f2e,JH Kallis,All-Rounder,45789.0
86f84b37,AM Tribe,Batter,1195664.0
8716233e,ZE Green,Batter,596664.0
8728a058,R Clarke,Unclassified,11724.0
876dbe2d,DR Mousley,Unclassified,1172968.0
87a92b6b,N Pokana,Bowler,646181.0
87b177e8,CD Collymore,Unclassified,51481.0
87e562a9,DJ Bravo,All-Rounder,51439.0
881a9bdd,S Chanderpaul,Batter,51469.0
881b3f8e,TP Visee,Batter,420419.0
888e32bf,Abdur Razzak,Bowler,56283.0
88fccd6c,SM Pollock,All-Rounder,46774.0
890946a0,NV Ojha,Batter,32102.0
890b877d,VB van Jaarsveld,Unclassified,47846.0
8919756f,Mosaddek Hossain,Batter,550133.0
894b2d25,MJ Potts,All-Rounder,1027781.0
8955b928,S Dhakal,Unclassified,1147980.0
896d78ad,AD Mathews,All-Rounder,49764.0
89a7dd4a,JE Dunford,Batter,659087.0
89c16049,Agha Salman,Batter,623977.0
89ce57a8,S Fouché,Batter,948437.0
89f64c19,LMP Simmons,Batter,53116.0
89ffd337,Faisal Hossain,Batter,55889.0
8a15b50b,RO Hussain,Batter,25471.0
8a686d30,MS Atapattu,Batter,48124.0
8a75e999,Babar Azam,Batter,348144.0
8a79613a,D Soraine,Bowler,23887.0
8abdf100,CJ Anderson,All-Rounder,277662.0
8afe73e2,WA Young,Batter,547749.0
8b261d84,MH Cross,Batter,417268.0
8b3e9c7c,PP Shaw,Batter,1070168.0
8b5b6769,Harbhajan Singh,Bowler,29264.0
8b8745fd,ML Lewis,Unclassified,6291.0
8ba8195d,V Sehwag,All-Rounder,35263.0
8bd614b2,Rony Talukdar,Batter,300617.0
8c2aa0f9,PKD Chase,Unclassified,524845.0
8c7d6cbe,MW Machan,Batter,297488.0
8ce2080b,TJG Pringle,Unclassified,1193548.0
8cf9814c,Mohammed Shami,Bowler,481896.0
8d0ea930,MS Kasprowicz,Bowler,6126.0
8d2c70ad,Kuldeep Yadav,Bowler,559235.0
8d6a0fbc,BR Dorey,Unclassified,5112.0
8d8c24fd,RJ Nicol,All-Rounder,38058.0
8d92a2c3,MA Wood,Unclassified,351588.0
8db7f47f,RJW Topley,Bowler,461632.0
8dbda772,Arshad Ali,Batter,25591.0
8dd02a98,LD Chandimal,Batter,300628.0
8ea6e670,NM Hauritz,Bowler,5593.0
8eb611d0,Mosharraf Hossain,Unclassified,56017.0
8ee36b18,P Nissanka,Batter,1028655.0
8f3c6b8a,Muhammad Farooq,Unclassified,1323402.0
8f7a598f,RMS Eranga,Bowler,267414.0
8fb49ef8,Suhrawadi Shuvo,Unclassified,56138.0
8fc65c2b,SM Davies,Batter,12450.0
8fd1a8f5,DW Steyn,Bowler,47492.0
8fd3b94d,WD Balaji Rao,Bowler,26826.0
8ffe3c97,AR Pitcher,Batter,247009.0
9018bf65,Mansoor Amjad,Unclassified,41963.0
9025e58f,Junaid Siddiqui,Unclassified,494847.0
902d916b,Jubair Hossain,Bowler,629066.0
9061a703,J Little,Bowler,928067.0
907d6e58,Aamer Yamin,Unclassified,434429.0
90de905a,K Gowtham,Unclassified,424377.0
91052c96,PW Borren,Batter,36592.0
9124aa4c,Zuhaib Zubair,Unclassified,1241253.0
915264c2,HN Ya France,Unclassified,308410.0
9170ff49,Parvez Rasool,Unclassified,378496.0
919a3be2,RR Pant,Batter,931581.0
91a4a398,Z Khan,Bowler,30102.0
91bbd893,KP Walmsley,Unclassified,38740.0
91c984a1,JW Wilson,Unclassified,38751.0
91cd48e0,JF Smith,Unclassified,498582.0
91ffa6c6,JD Ryder,Batter,38373.0
9219eff0,JDS Neesham,All-Rounder,355269.0
922e1b19,Z Crawley,Batter,665053.0
928670cc,BJ Watling,Batter,38924.0
9295145b,SD Outerbridge,Batter,23704.0
92aa28fe,ML Cummins,Unclassified,556749.0
92aeac25,AD Hales,Batter,249866.0
92c43fac,RD McCann,Batter,463215.0
934b36a6,Khawar Ali,Batter,585081.0
93b4fc78,MK Pandey,Batter,290630.0
93f104b4,Tanvir Ahmed,Unclassified,43307.0
94238673,HK Bennett,Bowler,226493.0
944533a5,KK Nair,Batter,398439.0
94759472,Adhitya Shetty,Unclassified,1241218.0
94b8d7dd,A Saud,Batter,1248188.0
94d7f855,C de Grandhomme,Batter,55395.0
94eac556,CJ McKay,Bowler,6903.0
94edecfe,PJK Mooney,Unclassified,24261.0
953e3931,BA Williams,Bowler,8231.0
9550470d,WIA Fernando,Batter,784369.0
95a06106,GLS Scrimshaw,Unclassified,857979.0
95a5e066,MG Erasmus,All-Rounder,519070.0
95db4ab0,CK Kruger,Batter,208380.0
95fcbfb7,TK Patel,Bowler,32257.0
9633359f,JS Malhotra,Batter,430105.0
96503059,Ahsan Malik,Bowler,518097.0
96824e68,CP Tremain,Unclassified,553800.0
96a2336e,Sami Aslam,Batter,547079.0
96a6a7ad,NM Lyon,Unclassified,272279.0
96dced3e,W Mwayenga,Unclassified,55640.0
96f5b685,AA Paradkar,Bowler,1276396.0
96fd40ae,A Nehra,Bowler,31820.0
971c3f6d,FRJ Coleman,Batter,364329.0
97290faf,S Joseph,Unclassified,1356971.0
97463e7d,Bikram Sob,Bowler,936031.0
977b841a,SSJ Brooks,Batter,230555.0
97b0e4ff,SC van Schalkwyk,Bowler,334621.0
97b7c5c0,VAB Tewarie,Batter,414985.0
97bdec3d,G Motie,Bowler,670045.0
97edbfb1,JN Rhodes,Batter,46973.0
9811e35e,Gulsan Jha,All-Rounder,1253822.0
98299b67,HGV Vare,Unclassified,1186229.0
98653b57,HR Johnson,Unclassified,25875.0
9868bc75,BMAJ Mendis,Batter,49700.0
989889ff,JP Inglis,Batter,662235.0
98ae73b1,PP Chawla,Unclassified,32966.0
98d05440,B Regmi,Bowler,25955.0
98e908bd,TB Sole,Bowler,526492.0
98ecf62a,HH Dippenaar,Batter,44708.0
9911ecbb,Salman Faris,Batter,626111.0
9920dd86,CA Soper,Bowler,574287.0
99464591,MJ North,Batter,6943.0
9948e262,HE van der Dussen,Batter,337790.0
99639abf,NJ Astle,Batter,36185.0
99663fa5,D Mongia,Batter,31034.0
99b75528,JC Buttler,Batter,308967.0
99cddc5e,GH Dockrell,Batter,348034.0
99d63244,KM Jadhav,All-Rounder,290716.0
9a137157,OO Bascome,Batter,279531.0
9a158001,Azhar Mahmood,Batter,39024.0
9a2fc964,BC Fortuin,Bowler,553249.0
9a46c4e5,GD Phillips,All-Rounder,823509.0
9a6b71d1,SP Khakurel,Batter,446807.0
9a95bebb,S Bau,Batter,420427.0
9a963804,LE Plunkett,Bowler,19264.0
9ab2914d,S Samarawickrama,Batter,629076.0
9ab63e7b,Mohammad Hafeez,All-Rounder,41434.0
9ac1dc9f,Qadeer Ahmed,Unclassified,941959.0
9b12068b,S Jyoti,Batter,23860.0
9b4935c8,CJ Ferguson,Batter,5236.0
9b6ad88a,R Gunasekera,Batter,307075.0
9b6e1b3f,J Fraser-McGurk,Batter,1168049.0
9b75e4f1,M Zondeki,Unclassified,48112.0
9b79b9de,KTGD Prasad,All-Rounder,50163.0
9b8a3c39,Muhammad Musa,Bowler,1072472.0
9ba59a3c,LJ Woodcock,Unclassified,38920.0
9c1ccdea,J Louw,Unclassified,46075.0
9c376401,CS MacLeod,Batter,232435.0
9c9af282,Naseem Shah,Bowler,1158088.0
9c9f8dbc,H Davids,Batter,44752.0
9caf69a1,WG Jacks,Batter,897549.0
9cb022df,A Codrington,Bowler,23848.0
9cb8d7a6,Imad Wasim,Unclassified,227758.0
9cbbe35b,TG Gordon,Unclassified,208755.0
9d0344f3,Akif Raja,Unclassified,1281546.0
9d0e7c58,DM Richards,Batter,52833.0
9d1d34bd,Taijul Islam,Bowler,401057.0
9d1f42c6,Ashfaq Ahmed,Batter,39940.0
9d430b40,SP Narine,Bowler,230558.0
9d450c28,C Hemraj,Batter,530811.0
9d65b06f,ADJ Pitcher,Unclassified,276539.0
9d710afe,DR Flynn,Batter,37095.0
9dad0f2e,Mahedi Hasan,Bowler,833087.0
9db20c92,D Bau,Batter,524249.0
9dc3ea7e,H Hiri,Batter,646175.0
9dca07d7,RJ Sidebottom,Unclassified,20187.0
9de271ef,P Utseya,Batter,55820.0
9de31202,RW Staple,Batter,25643.0
9de62878,Shadab Khan,All-Rounder,922943.0
9e0bd203,B Ward,Unclassified,1112212.0
9e52a414,Towhid Hridoy,Batter,990031.0
9e76cdb3,Ansh Patel,Bowler,1216149.0
9e9af5f2,Mohammad Wasim,Bowler,1185538.0
9eb1455b,NT Ellis,Unclassified,826915.0
9ec74db8,CM McBride,Batter,1027779.0
9eea360c,Mohammad Salman,Unclassified,41481.0
9f0270e0,AG Cremer,Unclassified,55346.0
9f038761,J Figy John,Batter,1058988.0
9f308dfc,JP Kotze,Batter,541991.0
